369,445,0,0,0,-10.2550826504234,773,629,0,0,0,7.89790561347201
669,268,0,0,0,-22.0630843556539,256,633,0,0,0,3.76202724124915
519,444,0,0,0,-21.9913559480791,611,670,0,0,0,23.7978119056847
292,606,0,0,0,-23.6670053822997,447,766,0,0,0,-2.91803309155774
515,526,0,0,0,2.52337026603553,267,228,0,0,0,13.8918486779512
370,414,0,0,0,3.15253571646829,495,681,0,0,0,3.47292129296084
629,597,0,0,0,-23.9450107560571,477,480,0,0,0,-9.77021931194559
641,607,0,0,0,0.61367762977078,727,367,0,0,0,12.7255392351148
470,279,0,0,0,-4.62239273809737,596,226,0,0,0,8.55515937900776
309,464,0,0,0,-14.0081463151771,367,673,0,0,0,21.9919127168857
281,763,0,0,0,-13.4769665976231,594,740,0,0,0,-0.742265440929252
582,547,0,0,0,14.4601606717639,739,703,0,0,0,20.9946915432228
684,659,0,0,0,-9.04812162512152,730,406,0,0,0,3.55841219464169
601,348,0,0,0,-10.7832731536978,401,314,0,0,0,13.3247422216149
372,617,0,0,0,-6.81104960679055,456,427,0,0,0,21.008305008181
285,377,0,0,0,-14.4846833356444,683,354,0,0,0,-0.0341228450922877
347,542,0,0,0,5.40570906748439,754,212,0,0,0,15.6762140467843
615,581,0,0,0,-13.2590875738827,720,376,0,0,0,-1.71373977824294
243,439,0,0,0,-23.8868031971993,500,344,0,0,0,5.83499471683946
499,349,0,0,0,-14.8453938122872,551,321,0,0,0,-9.94392931386328
743,469,0,0,0,-24.1342220838998,299,522,0,0,0,16.296398823648
545,519,0,0,0,-18.1802280301149,424,274,0,0,0,-13.6696244251922
660,581,0,0,0,15.729020282413,355,315,0,0,0,20.7233018879618
648,601,0,0,0,13.4217016307084,699,493,0,0,0,18.0544177464141
617,463,0,0,0,1.66563213533401,242,444,0,0,0,2.64709128456305
607,303,0,0,0,-24.0735066111025,368,641,0,0,0,-21.5809891790376
369,617,0,0,0,-15.0207883913206,533,380,0,0,0,0.391074027497158
549,755,0,0,0,-24.3991184688305,571,685,0,0,0,10.6822566592542
571,422,0,0,0,9.88739869683572,446,749,0,0,0,23.3285956283463
689,583,0,0,0,16.6100345147816,355,659,0,0,0,19.6727797970931
209,734,0,0,0,-2.73454698756166,450,400,0,0,0,10.0592485268345
328,490,0,0,0,21.8645190274584,429,632,0,0,0,24.5247732856474
793,578,0,0,0,-24.4553613220307,257,220,0,0,0,14.71421918268
691,479,0,0,0,-0.56944159659044,278,569,0,0,0,15.9870201888299
579,265,0,0,0,-23.2866172921672,566,267,0,0,0,-18.4705372895231
609,267,0,0,0,-14.3878740365816,594,230,0,0,0,0.808016048763356
685,264,0,0,0,7.66651601846689,705,233,0,0,0,16.5555077361926
368,467,0,0,0,-8.81063151632102,500,215,0,0,0,12.7063631263006
599,764,0,0,0,-11.0001512528345,384,774,0,0,0,11.9383856904293
217,580,0,0,0,-17.006362057268,302,515,0,0,0,5.15255300220225
527,758,0,0,0,11.573535774191,229,654,0,0,0,19.4390366226603
517,237,0,0,0,-22.3152941404774,335,554,0,0,0,7.16170534700168
724,384,0,0,0,10.7194763541893,420,644,0,0,0,14.3031676752733
312,770,0,0,0,-18.913217885046,541,391,0,0,0,-0.44293789641446
759,206,0,0,0,-4.82697972053295,542,709,0,0,0,24.2022368994999
786,300,0,0,0,4.65490981331015,668,496,0,0,0,18.8720048891913
399,653,0,0,0,-11.5228397317589,554,269,0,0,0,10.4091463433325
574,701,0,0,0,-3.39982045375138,266,688,0,0,0,16.3245803016148
516,564,0,0,0,-24.4664791870798,585,600,0,0,0,21.5256171171469
475,511,0,0,0,-20.2221428855314,243,429,0,0,0,0.394265427014801
415,766,0,0,0,-21.7950997359594,419,632,0,0,0,2.16421263747865
400,645,0,0,0,7.95556564034268,372,451,0,0,0,17.8108723685134
250,621,0,0,0,-11.7822033045422,645,233,0,0,0,-2.5413991077593
434,647,0,0,0,-17.6415751202149,240,551,0,0,0,13.7773630070795
343,725,0,0,0,6.89603745858946,655,379,0,0,0,13.7614044953344
492,779,0,0,0,1.56308784219162,344,446,0,0,0,11.2529877531987
620,790,0,0,0,-20.605290175684,338,552,0,0,0,19.7323806193128
282,752,0,0,0,13.3993502274066,207,389,0,0,0,20.0230347975666
696,370,0,0,0,-14.6576580768555,279,288,0,0,0,18.407559201297
758,235,0,0,0,-22.8347921229886,325,795,0,0,0,-22.1850069361528
