645,545,0,0,0,2.58332156153031,796,272,0,0,0,18.9700017500232
597,209,0,0,0,1.03138952167166,322,361,0,0,0,13.6244009254794
702,569,0,0,0,-16.929253983357,625,554,0,0,0,2.71581646447292
473,601,0,0,0,-9.01361110417642,298,524,0,0,0,4.40872454141293
591,453,0,0,0,-12.6905744565992,394,763,0,0,0,8.55332994668431
743,622,0,0,0,-5.08068684240542,686,353,0,0,0,1.19753976601637
266,482,0,0,0,5.39002304467886,331,748,0,0,0,15.3389901855643
562,445,0,0,0,-9.90821984273015,397,534,0,0,0,13.0157468755703
209,794,0,0,0,-16.8068734692946,477,643,0,0,0,-0.518280457817443
254,491,0,0,0,-0.28191530039761,411,611,0,0,0,14.0643572631028
744,270,0,0,0,-2.5011512663038,244,283,0,0,0,13.2344015598529
529,715,0,0,0,-9.95942623694008,503,785,0,0,0,16.6620204331747
587,405,0,0,0,8.83372924016317,364,455,0,0,0,16.9432806967679
341,390,0,0,0,-20.668546811183,541,245,0,0,0,8.99038086983559
572,426,0,0,0,-8.57694102417895,216,264,0,0,0,24.0359237403488
588,519,0,0,0,-14.6160305046332,454,542,0,0,0,16.8908462539213
571,349,0,0,0,-24.0257972027512,383,587,0,0,0,-21.8739266381838
783,634,0,0,0,-23.7108990974899,374,331,0,0,0,5.3739326950166
602,459,0,0,0,-8.29365290384862,458,617,0,0,0,1.93965180109211
399,357,0,0,0,-13.682526045736,530,347,0,0,0,2.84032997602693
475,313,0,0,0,17.2969710397569,273,580,0,0,0,20.9970506086993
214,328,0,0,0,6.3377110909878,278,777,0,0,0,21.7997610767016
514,497,0,0,0,-0.568523323017779,337,636,0,0,0,4.99318049568244
794,219,0,0,0,-14.4681925405509,264,782,0,0,0,9.88139191384421
634,423,0,0,0,-12.3042584098854,255,658,0,0,0,0.829282391225906
555,365,0,0,0,-24.5274757532417,610,468,0,0,0,-8.55416145329484
544,358,0,0,0,-10.3525142315785,525,583,0,0,0,1.15869750565142
505,647,0,0,0,-18.7641720834531,513,384,0,0,0,8.32422532983903
374,682,0,0,0,-13.7211197352297,583,599,0,0,0,24.6297930333689
501,382,0,0,0,-5.03855870299109,631,694,0,0,0,18.8811013985742
285,406,0,0,0,-21.9044141621672,455,391,0,0,0,5.28637803430354
444,596,0,0,0,-10.351937201359,349,594,0,0,0,7.34069045223788
556,223,0,0,0,-21.540856027538,762,503,0,0,0,2.61359125401744
686,664,0,0,0,-14.0727176550554,682,294,0,0,0,12.006363963203
482,614,0,0,0,-9.07977515816073,657,383,0,0,0,13.9997138840246
605,757,0,0,0,-0.307091234675543,237,263,0,0,0,6.45387223661592
309,613,0,0,0,7.86092875501813,594,608,0,0,0,12.6573150287071
572,636,0,0,0,0.982971801537968,769,696,0,0,0,9.6943665120374
662,708,0,0,0,-18.1559732867828,527,768,0,0,0,22.3764819251782
453,532,0,0,0,-23.9574664622549,383,578,0,0,0,20.3481052339345
463,706,0,0,0,-6.05617058561921,253,508,0,0,0,11.4358919594248
330,656,0,0,0,9.3623147518141,420,793,0,0,0,24.4307500795239
700,606,0,0,0,-21.3456467325881,712,576,0,0,0,22.9104656728165
501,725,0,0,0,12.9022781604125,791,712,0,0,0,15.882303825652
261,398,0,0,0,-22.4638704485233,232,494,0,0,0,-3.80522646567546
418,511,0,0,0,7.12050395434748,414,211,0,0,0,15.8988266724776
273,307,0,0,0,-5.98698262915045,449,530,0,0,0,1.50448874770713
590,709,0,0,0,10.3617584573366,428,261,0,0,0,11.9125763506757
642,227,0,0,0,-13.0541940402427,262,485,0,0,0,-11.2715772718978
627,514,0,0,0,-16.2117443680756,554,304,0,0,0,-13.0982175067067
263,339,0,0,0,-13.0926616241315,287,395,0,0,0,12.9971556417002
776,742,0,0,0,-10.8204190640486,426,266,0,0,0,23.0047220309291
454,525,0,0,0,-22.9675643132997,762,457,0,0,0,-16.6896819770381
536,259,0,0,0,-6.07030542056232,620,632,0,0,0,2.57083419755777
259,715,0,0,0,-20.1598809519608,346,661,0,0,0,22.1249491290988
490,225,0,0,0,14.3918304096476,646,757,0,0,0,21.7281195009351
292,285,0,0,0,-12.9283888835863,396,654,0,0,0,15.1457932945688
385,330,0,0,0,9.79877737767845,422,399,0,0,0,11.5102664226324
278,667,0,0,0,-24.2371245373654,496,729,0,0,0,14.7356703442965
406,414,0,0,0,3.67848109557114,320,515,0,0,0,13.4273753372328
598,215,0,0,0,-8.40536545632941,372,360,0,0,0,-6.91549260423118
510,701,0,0,0,-16.9333170946524,375,301,0,0,0,-8.88349530008331
678,418,0,0,0,13.2718647717274,458,227,0,0,0,19.3185292698448
546,673,0,0,0,-5.7917514362502,487,302,0,0,0,20.0999345202881
349,606,0,0,0,-6.91039369431336,702,265,0,0,0,3.16610411323314
746,527,0,0,0,-13.9683337374028,374,701,0,0,0,-0.188755939231843
